% time	cellId	IMSI	RNTI	rsrp	sinr
6.49721	1	1	1	1.05255e-10	221897
6.49821	1	1	1	1.05196e-10	221773
6.49921	1	1	1	1.05137e-10	221648
6.50021	1	1	1	1.05078e-10	221524
6.50121	1	1	1	1.05019e-10	221400
6.50221	1	1	1	1.0496e-10	221276
6.50321	1	1	1	1.04902e-10	221152
6.50421	1	1	1	1.04843e-10	221028
6.50521	1	1	1	1.04784e-10	220904
6.50621	1	1	1	1.04725e-10	220780
6.50721	1	1	1	1.04667e-10	220657
6.50821	1	1	1	1.04608e-10	220533
6.50921	1	1	1	1.04549e-10	220410
6.51021	1	1	1	1.04491e-10	220286
6.51121	1	1	1	1.04432e-10	220163
6.51221	1	1	1	1.04374e-10	220040
6.51321	1	1	1	1.04316e-10	219917
6.51421	1	1	1	1.04257e-10	219794
6.51521	1	1	1	1.04199e-10	219671
6.51621	1	1	1	1.04141e-10	219548
6.51721	1	1	1	1.04083e-10	219425
6.51821	1	1	1	1.04024e-10	219303
6.51921	1	1	1	1.03966e-10	219180
6.52121	2	1	1	2.62219e-10	552807
6.52221	2	1	1	2.62381e-10	553148
6.52321	2	1	1	2.62543e-10	553490
6.52421	2	1	1	2.62705e-10	553832
6.52521	2	1	1	2.62868e-10	554174
6.52621	2	1	1	2.6303e-10	554516
6.52721	2	1	1	2.63192e-10	554858
6.52821	2	1	1	2.63355e-10	555200
6.52921	2	1	1	2.63517e-10	555543
6.53021	2	1	1	2.6368e-10	555885
6.53121	2	1	1	2.63842e-10	556228
6.53221	2	1	1	2.64005e-10	556571
6.53321	2	1	1	2.64167e-10	556914
6.53421	2	1	1	2.6433e-10	557257
6.53521	2	1	1	2.64493e-10	557600
6.53621	2	1	1	2.64656e-10	557944
6.53721	2	1	1	2.64819e-10	558287
6.53821	2	1	1	2.64982e-10	558631
6.53921	2	1	1	2.65145e-10	558975
6.54021	2	1	1	2.65308e-10	559318
6.54121	2	1	1	2.65471e-10	559662
6.54221	2	1	1	2.65634e-10	560007
6.54321	2	1	1	2.65798e-10	560351
6.54421	2	1	1	2.65961e-10	560695
6.54521	2	1	1	2.66124e-10	561040
6.54621	2	1	1	2.66288e-10	561384
6.54721	2	1	1	2.66451e-10	561729
6.54821	2	1	1	2.66615e-10	562074
6.54921	2	1	1	2.66779e-10	562419
6.55021	2	1	1	2.66942e-10	562764
6.55121	2	1	1	2.67106e-10	563109
6.55221	2	1	1	2.6727e-10	563454
6.55321	2	1	1	2.67434e-10	563800
6.55421	2	1	1	2.67598e-10	564145
6.55521	2	1	1	2.67762e-10	564491
6.55621	2	1	1	2.67926e-10	564837
6.55721	2	1	1	2.6809e-10	565183
6.55821	2	1	1	2.68254e-10	565529
6.55921	2	1	1	2.68418e-10	565875
6.56021	2	1	1	2.68582e-10	566221
6.56121	2	1	1	2.68747e-10	566568
6.56221	2	1	1	2.68911e-10	566914
6.56321	2	1	1	2.69076e-10	567261
6.56421	2	1	1	2.6924e-10	567608
6.56521	2	1	1	2.69405e-10	567955
6.56621	2	1	1	2.69569e-10	568302
6.56721	2	1	1	2.69734e-10	568649
6.56821	2	1	1	2.69898e-10	568996
6.56921	2	1	1	2.70063e-10	569343
6.57021	2	1	1	2.70228e-10	569691
6.57121	2	1	1	2.70393e-10	570038
6.57221	2	1	1	2.70558e-10	570386
6.57321	2	1	1	2.70723e-10	570734
6.57421	2	1	1	2.70888e-10	571082
6.57521	2	1	1	2.71053e-10	571430
6.57621	2	1	1	2.71218e-10	571778
6.57721	2	1	1	2.71383e-10	572126
6.57821	2	1	1	2.71548e-10	572474
6.57921	2	1	1	2.71714e-10	572823
6.58021	2	1	1	2.71879e-10	573172
6.58121	2	1	1	2.72045e-10	573520
6.58221	2	1	1	2.7221e-10	573869
6.58321	2	1	1	2.72375e-10	574218
6.58421	2	1	1	2.72541e-10	574567
6.58521	2	1	1	2.72707e-10	574916
6.58621	2	1	1	2.72872e-10	575265
6.58721	2	1	1	2.73038e-10	575615
6.58821	2	1	1	2.73204e-10	575964
6.58921	2	1	1	2.7337e-10	576314
6.59021	2	1	1	2.73535e-10	576663
6.59121	2	1	1	2.73701e-10	577013
6.59221	2	1	1	2.73867e-10	577363
6.59321	2	1	1	2.74033e-10	577713
6.59421	2	1	1	2.74199e-10	578063
6.59521	2	1	1	2.74366e-10	578413
6.59621	2	1	1	2.74532e-10	578764
6.59721	2	1	1	2.74698e-10	579114
6.59821	2	1	1	2.74864e-10	579465
6.59921	2	1	1	2.7503e-10	579815
6.60021	2	1	1	2.75197e-10	580166
6.60121	2	1	1	2.75363e-10	580517
6.60221	2	1	1	2.7553e-10	580868
6.60321	2	1	1	2.75696e-10	581219
6.60421	2	1	1	2.75863e-10	581570
6.60521	2	1	1	2.76029e-10	581921
6.60621	2	1	1	2.76196e-10	582272
6.60721	2	1	1	2.76363e-10	582624
6.60821	2	1	1	2.76529e-10	582975
6.60921	2	1	1	2.76696e-10	583327
6.61021	2	1	1	2.76863e-10	583679
6.61121	2	1	1	2.7703e-10	584031
6.61221	2	1	1	2.77197e-10	584382
6.61321	2	1	1	2.77364e-10	584735
6.61421	2	1	1	2.77531e-10	585087
6.61521	2	1	1	2.77698e-10	585439
6.61621	2	1	1	2.77865e-10	585791
6.61721	2	1	1	2.78032e-10	586144
6.61821	2	1	1	2.782e-10	586496
6.61921	2	1	1	2.78367e-10	586849
6.62021	2	1	1	2.78534e-10	587201
6.62121	2	1	1	2.78701e-10	587554
6.62221	2	1	1	2.78869e-10	587907
6.62321	2	1	1	2.79036e-10	588260
6.62421	2	1	1	2.79204e-10	588613
6.62521	2	1	1	2.79371e-10	588966
6.62621	2	1	1	2.79539e-10	589320
6.62721	2	1	1	2.79706e-10	589673
6.62821	2	1	1	2.79874e-10	590026
6.62921	2	1	1	2.80042e-10	590380
6.63021	2	1	1	2.8021e-10	590734
6.63121	2	1	1	2.80377e-10	591087
6.63221	2	1	1	2.80545e-10	591441
6.63321	2	1	1	2.80713e-10	591795
6.63421	2	1	1	2.80881e-10	592149
6.63521	2	1	1	2.81049e-10	592503
6.63621	2	1	1	2.81217e-10	592857
6.63721	2	1	1	2.81385e-10	593212
6.63821	2	1	1	2.81553e-10	593566
6.63921	2	1	1	2.81721e-10	593920
6.64021	2	1	1	2.81889e-10	594275
6.64121	2	1	1	2.82058e-10	594630
6.64221	2	1	1	2.82226e-10	594984
6.64321	2	1	1	2.82394e-10	595339
6.64421	2	1	1	2.82562e-10	595694
6.64521	2	1	1	2.82731e-10	596049
6.64621	2	1	1	2.82899e-10	596404
6.64721	2	1	1	2.83068e-10	596759
6.64821	2	1	1	2.83236e-10	597114
6.64921	2	1	1	2.83405e-10	597469
6.65021	2	1	1	2.83573e-10	597825
6.65121	2	1	1	2.83742e-10	598180
6.65221	2	1	1	2.8391e-10	598536
6.65321	2	1	1	2.84079e-10	598891
6.65421	2	1	1	2.84248e-10	599247
6.65521	2	1	1	2.84417e-10	599603
6.65621	2	1	1	2.84585e-10	599959
6.65721	2	1	1	2.84754e-10	600315
6.65821	2	1	1	2.84923e-10	600671
6.65921	2	1	1	2.85092e-10	601027
6.66021	2	1	1	2.85261e-10	601383
6.66121	2	1	1	2.8543e-10	601739
6.66221	2	1	1	2.85599e-10	602095
6.66321	2	1	1	2.85768e-10	602452
6.66421	2	1	1	2.85937e-10	602808
6.66521	2	1	1	2.86106e-10	603165
6.66621	2	1	1	2.86275e-10	603521
6.66721	2	1	1	2.86445e-10	603878
6.66821	2	1	1	2.86614e-10	604235
6.66921	2	1	1	2.86783e-10	604592
6.67021	2	1	1	2.86952e-10	604949
6.67121	2	1	1	2.87122e-10	605306
6.67221	2	1	1	2.87291e-10	605663
6.67321	2	1	1	2.8746e-10	606020
6.67421	2	1	1	2.8763e-10	606377
6.67521	2	1	1	2.87799e-10	606734
6.67621	2	1	1	2.87969e-10	607092
6.67721	2	1	1	2.88138e-10	607449
6.67821	2	1	1	2.88308e-10	607806
6.67921	2	1	1	2.88478e-10	608164
6.68021	2	1	1	2.88647e-10	608522
6.68121	2	1	1	2.88817e-10	608879
6.68221	2	1	1	2.88986e-10	609237
6.68321	2	1	1	2.89156e-10	609595
6.68421	2	1	1	2.89326e-10	609953
6.68521	2	1	1	2.89496e-10	610311
6.68621	2	1	1	2.89666e-10	610669
6.68721	2	1	1	2.89835e-10	611027
6.68821	2	1	1	2.90005e-10	611385
6.68921	2	1	1	2.90175e-10	611743
6.69021	2	1	1	2.90345e-10	612101
6.69121	2	1	1	2.90515e-10	612460
6.69221	2	1	1	2.90685e-10	612818
6.69321	2	1	1	2.90855e-10	613176
6.69421	2	1	1	2.91025e-10	613535
6.69521	2	1	1	2.91195e-10	613893
6.69621	2	1	1	2.91365e-10	614252
6.69721	2	1	1	2.91535e-10	614611
6.69821	2	1	1	2.91706e-10	614969
6.69921	2	1	1	2.91876e-10	615328
6.70021	2	1	1	2.92046e-10	615687
6.70121	2	1	1	2.92216e-10	616046
6.70221	2	1	1	2.92387e-10	616405
6.70321	2	1	1	2.92557e-10	616764
6.70421	2	1	1	2.92727e-10	617123
6.70521	2	1	1	2.92898e-10	617482
6.70621	2	1	1	2.93068e-10	617841
6.70721	2	1	1	2.93238e-10	618201
6.70821	2	1	1	2.93409e-10	618560
6.70921	2	1	1	2.93579e-10	618919
6.71021	2	1	1	2.9375e-10	619279
6.71121	2	1	1	2.9392e-10	619638
6.71221	2	1	1	2.94091e-10	619998
6.71321	2	1	1	2.94261e-10	620357
6.71421	2	1	1	2.94432e-10	620717
6.71521	2	1	1	2.94602e-10	621076
6.71621	2	1	1	2.94773e-10	621436
6.71721	2	1	1	2.94944e-10	621796
6.71821	2	1	1	2.95114e-10	622156
6.71921	2	1	1	2.95285e-10	622515
6.72021	2	1	1	2.95456e-10	622875
6.72121	2	1	1	2.95626e-10	623235
6.72221	2	1	1	2.95797e-10	623595
6.72321	2	1	1	2.95968e-10	623955
6.72421	2	1	1	2.96139e-10	624315
6.72521	2	1	1	2.9631e-10	624675
6.72621	2	1	1	2.9648e-10	625035
6.72721	2	1	1	2.96651e-10	625396
6.72821	2	1	1	2.96822e-10	625756
6.72921	2	1	1	2.96993e-10	626116
6.73021	2	1	1	2.97164e-10	626476
6.73121	2	1	1	2.97335e-10	626837
6.73221	2	1	1	2.97506e-10	627197
6.73321	2	1	1	2.97677e-10	627558
6.73421	2	1	1	2.97848e-10	627918
6.73521	2	1	1	2.98019e-10	628279
6.73621	2	1	1	2.9819e-10	628639
6.73721	2	1	1	2.98361e-10	629000
6.73821	2	1	1	2.98532e-10	629360
6.73921	2	1	1	2.98703e-10	629721
6.74021	2	1	1	2.98874e-10	630082
6.74121	2	1	1	2.99045e-10	630442
6.74221	2	1	1	2.99216e-10	630803
6.74321	2	1	1	2.99387e-10	631164
6.74421	2	1	1	2.99558e-10	631525
6.74521	2	1	1	2.9973e-10	631886
6.74621	2	1	1	2.99901e-10	632246
6.74721	2	1	1	3.00072e-10	632607
6.74821	2	1	1	3.00243e-10	632968
6.74921	2	1	1	3.00414e-10	633329
6.75021	2	1	1	3.00586e-10	633690
6.75121	2	1	1	3.00757e-10	634051
6.75221	2	1	1	3.00928e-10	634412
6.75321	2	1	1	3.011e-10	634774
6.75421	2	1	1	3.01271e-10	635135
6.75521	2	1	1	3.01442e-10	635496
6.75621	2	1	1	3.01613e-10	635857
6.75721	2	1	1	3.01785e-10	636218
6.75821	2	1	1	3.01956e-10	636579
6.75921	2	1	1	3.02127e-10	636941
6.76021	2	1	1	3.02299e-10	637302
6.76121	2	1	1	3.0247e-10	637663
6.76221	2	1	1	3.02642e-10	638024
6.76321	2	1	1	3.02813e-10	638386
6.76421	2	1	1	3.02984e-10	638747
6.76521	2	1	1	3.03156e-10	639108
6.76621	2	1	1	3.03327e-10	639470
6.76721	2	1	1	3.03499e-10	639831
6.76821	2	1	1	3.0367e-10	640193
6.76921	2	1	1	3.03841e-10	640554
6.77021	2	1	1	3.04013e-10	640915
6.77121	2	1	1	3.04184e-10	641277
6.77221	2	1	1	3.04356e-10	641638
6.77321	2	1	1	3.04527e-10	642000
6.77421	2	1	1	3.04699e-10	642361
6.77521	2	1	1	3.0487e-10	642723
6.77621	2	1	1	3.05042e-10	643084
6.77721	2	1	1	3.05213e-10	643446
6.77821	2	1	1	3.05385e-10	643808
6.77921	2	1	1	3.05556e-10	644169
6.78021	2	1	1	3.05728e-10	644531
6.78121	2	1	1	3.05899e-10	644892
6.78221	2	1	1	3.06071e-10	645254
6.78321	2	1	1	3.06242e-10	645616
6.78421	2	1	1	3.06414e-10	645977
6.78521	2	1	1	3.06585e-10	646339
6.78621	2	1	1	3.06757e-10	646700
6.78721	2	1	1	3.06928e-10	647062
6.78821	2	1	1	3.071e-10	647424
6.78921	2	1	1	3.07272e-10	647785
6.79021	2	1	1	3.07443e-10	648147
6.79121	2	1	1	3.07615e-10	648509
6.79221	2	1	1	3.07786e-10	648870
6.79321	2	1	1	3.07958e-10	649232
6.79421	2	1	1	3.08129e-10	649594
6.79521	2	1	1	3.08301e-10	649955
6.79621	2	1	1	3.08472e-10	650317
6.79721	2	1	1	3.08644e-10	650678
6.79821	2	1	1	3.08815e-10	651040
6.79921	2	1	1	3.08987e-10	651402
6.80021	2	1	1	3.09159e-10	651763
6.80121	2	1	1	3.0933e-10	652125
6.80221	2	1	1	3.09502e-10	652487
6.80321	2	1	1	3.09673e-10	652848
6.80421	2	1	1	3.09845e-10	653210
6.80521	2	1	1	3.10016e-10	653572
6.80621	2	1	1	3.10188e-10	653933
6.80721	2	1	1	3.10359e-10	654295
6.80821	2	1	1	3.10531e-10	654656
6.80921	2	1	1	3.10702e-10	655018
6.81021	2	1	1	3.10874e-10	655379
6.81121	2	1	1	3.11045e-10	655741
6.81221	2	1	1	3.11217e-10	656103
6.81321	2	1	1	3.11388e-10	656464
6.81421	2	1	1	3.1156e-10	656826
6.81521	2	1	1	3.11731e-10	657187
6.81621	2	1	1	3.11903e-10	657549
6.81721	2	1	1	3.12074e-10	657910
6.81821	2	1	1	3.12246e-10	658272
6.81921	2	1	1	3.12417e-10	658633
6.82021	2	1	1	3.12588e-10	658994
6.82121	2	1	1	3.1276e-10	659356
6.82221	2	1	1	3.12931e-10	659717
6.82321	2	1	1	3.13103e-10	660079
6.82421	2	1	1	3.13274e-10	660440
6.82521	2	1	1	3.13446e-10	660801
6.82621	2	1	1	3.13617e-10	661163
6.82721	2	1	1	3.13788e-10	661524
6.82821	2	1	1	3.1396e-10	661885
6.82921	2	1	1	3.14131e-10	662246
6.83021	2	1	1	3.14302e-10	662608
6.83121	2	1	1	3.14474e-10	662969
6.83221	2	1	1	3.14645e-10	663330
6.83321	2	1	1	3.14816e-10	663691
6.83421	2	1	1	3.14988e-10	664052
6.83521	2	1	1	3.15159e-10	664413
6.83621	2	1	1	3.1533e-10	664774
6.83721	2	1	1	3.15501e-10	665135
6.83821	2	1	1	3.15673e-10	665496
6.83921	2	1	1	3.15844e-10	665857
6.84021	2	1	1	3.16015e-10	666218
6.84121	2	1	1	3.16186e-10	666579
6.84221	2	1	1	3.16357e-10	666940
6.84321	2	1	1	3.16529e-10	667301
6.84421	2	1	1	3.167e-10	667662
6.84521	2	1	1	3.16871e-10	668022
6.84621	2	1	1	3.17042e-10	668383
6.84721	2	1	1	3.17213e-10	668744
6.84821	2	1	1	3.17384e-10	669105
6.84921	2	1	1	3.17555e-10	669465
6.85021	2	1	1	3.17726e-10	669826
6.85121	2	1	1	3.17897e-10	670186
6.85221	2	1	1	3.18068e-10	670547
6.85321	2	1	1	3.18239e-10	670907
6.85421	2	1	1	3.1841e-10	671268
6.85521	2	1	1	3.18581e-10	671628
6.85621	2	1	1	3.18752e-10	671988
6.85721	2	1	1	3.18923e-10	672349
6.85821	2	1	1	3.19094e-10	672709
6.85921	2	1	1	3.19265e-10	673069
6.86021	2	1	1	3.19436e-10	673429
6.86121	2	1	1	3.19606e-10	673789
6.86221	2	1	1	3.19777e-10	674149
6.86321	2	1	1	3.19948e-10	674509
6.86421	2	1	1	3.20119e-10	674869
6.86521	2	1	1	3.20289e-10	675229
6.86621	2	1	1	3.2046e-10	675589
6.86721	2	1	1	3.20631e-10	675949
6.86821	2	1	1	3.20801e-10	676309
6.86921	2	1	1	3.20972e-10	676668
6.87021	2	1	1	3.21143e-10	677028
6.87121	2	1	1	3.21313e-10	677387
6.87221	2	1	1	3.21484e-10	677747
6.87321	2	1	1	3.21654e-10	678106
6.87421	2	1	1	3.21825e-10	678466
6.87521	2	1	1	3.21995e-10	678825
6.87621	2	1	1	3.22165e-10	679184
6.87721	2	1	1	3.22336e-10	679544
6.87821	2	1	1	3.22506e-10	679903
6.87921	2	1	1	3.22677e-10	680262
6.88021	2	1	1	3.22847e-10	680621
6.88121	2	1	1	3.23017e-10	680980
6.88221	2	1	1	3.23187e-10	681339
6.88321	2	1	1	3.23358e-10	681698
6.88421	2	1	1	3.23528e-10	682057
6.88521	2	1	1	3.23698e-10	682415
6.88621	2	1	1	3.23868e-10	682774
6.88721	2	1	1	3.24038e-10	683133
6.88821	2	1	1	3.24208e-10	683491
6.88921	2	1	1	3.24378e-10	683849
6.89021	2	1	1	3.24548e-10	684208
6.89121	2	1	1	3.24718e-10	684566
6.89221	2	1	1	3.24888e-10	684924
6.89321	2	1	1	3.25058e-10	685283
6.89421	2	1	1	3.25228e-10	685641
6.89521	2	1	1	3.25398e-10	685999
6.89621	2	1	1	3.25568e-10	686357
6.89721	2	1	1	3.25737e-10	686714
6.89821	2	1	1	3.25907e-10	687072
6.89921	2	1	1	3.26077e-10	687430
6.90021	2	1	1	3.26246e-10	687788
6.90121	2	1	1	3.26416e-10	688145
6.90221	2	1	1	3.26585e-10	688503
6.90321	2	1	1	3.26755e-10	688860
6.90421	2	1	1	3.26924e-10	689217
6.90521	2	1	1	3.27094e-10	689574
6.90621	2	1	1	3.27263e-10	689932
6.90721	2	1	1	3.27433e-10	690289
6.90821	2	1	1	3.27602e-10	690646
6.90921	2	1	1	3.27771e-10	691003
6.91021	2	1	1	3.27941e-10	691359
6.91121	2	1	1	3.2811e-10	691716
6.91221	2	1	1	3.28279e-10	692073
6.91321	2	1	1	3.28448e-10	692429
6.91421	2	1	1	3.28617e-10	692786
6.91521	2	1	1	3.28786e-10	693142
6.91621	2	1	1	3.28955e-10	693498
6.91721	2	1	1	3.29124e-10	693854
6.91821	2	1	1	3.29293e-10	694210
6.91921	2	1	1	3.29462e-10	694566
6.92021	2	1	1	3.29631e-10	694922
6.92121	2	1	1	3.29799e-10	695278
6.92221	2	1	1	3.29968e-10	695634
6.92321	2	1	1	3.30137e-10	695989
6.92421	2	1	1	3.30305e-10	696345
6.92521	2	1	1	3.30474e-10	696700
6.92621	2	1	1	3.30642e-10	697056
6.92721	2	1	1	3.30811e-10	697411
6.92821	2	1	1	3.30979e-10	697766
6.92921	2	1	1	3.31148e-10	698121
6.93021	2	1	1	3.31316e-10	698476
6.93121	2	1	1	3.31484e-10	698830
6.93221	2	1	1	3.31653e-10	699185
6.93321	2	1	1	3.31821e-10	699540
6.93421	2	1	1	3.31989e-10	699894
6.93521	2	1	1	3.32157e-10	700248
6.93621	2	1	1	3.32325e-10	700603
6.93721	2	1	1	3.32493e-10	700957
6.93821	2	1	1	3.32661e-10	701311
6.93921	2	1	1	3.32829e-10	701665
6.94021	2	1	1	3.32997e-10	702018
6.94121	2	1	1	3.33164e-10	702372
6.94221	2	1	1	3.33332e-10	702726
6.94321	2	1	1	3.335e-10	703079
6.94421	2	1	1	3.33667e-10	703432
6.94521	2	1	1	3.33835e-10	703786
6.94621	2	1	1	3.34002e-10	704139
6.94721	2	1	1	3.3417e-10	704492
6.94821	2	1	1	3.34337e-10	704845
6.94921	2	1	1	3.34504e-10	705197
6.95021	2	1	1	3.34672e-10	705550
6.95121	2	1	1	3.34839e-10	705902
6.95221	2	1	1	3.35006e-10	706255
6.95321	2	1	1	3.35173e-10	706607
6.95421	2	1	1	3.3534e-10	706959
6.95521	2	1	1	3.35507e-10	707311
6.95621	2	1	1	3.35674e-10	707663
6.95721	2	1	1	3.35841e-10	708015
6.95821	2	1	1	3.36008e-10	708366
6.95921	2	1	1	3.36174e-10	708718
6.96021	2	1	1	3.36341e-10	709069
6.96121	2	1	1	3.36508e-10	709420
6.96221	2	1	1	3.36674e-10	709771
6.96321	2	1	1	3.36841e-10	710122
6.96421	2	1	1	3.37007e-10	710473
6.96521	2	1	1	3.37173e-10	710824
6.96621	2	1	1	3.3734e-10	711174
6.96721	2	1	1	3.37506e-10	711525
6.96821	2	1	1	3.37672e-10	711875
6.96921	2	1	1	3.37838e-10	712225
6.97021	2	1	1	3.38004e-10	712575
6.97121	2	1	1	3.3817e-10	712925
6.97221	2	1	1	3.38336e-10	713275
6.97321	2	1	1	3.38502e-10	713624
6.97421	2	1	1	3.38667e-10	713974
6.97521	2	1	1	3.38833e-10	714323
6.97621	2	1	1	3.38999e-10	714672
6.97721	2	1	1	3.39164e-10	715021
6.97821	2	1	1	3.3933e-10	715370
6.97921	2	1	1	3.39495e-10	715719
6.98021	2	1	1	3.3966e-10	716067
6.98121	2	1	1	3.39826e-10	716416
6.98221	2	1	1	3.39991e-10	716764
6.98321	2	1	1	3.40156e-10	717112
6.98421	2	1	1	3.40321e-10	717460
6.98521	2	1	1	3.40486e-10	717808
6.98621	2	1	1	3.40651e-10	718155
6.98721	2	1	1	3.40816e-10	718503
6.98821	2	1	1	3.4098e-10	718850
6.98921	2	1	1	3.41145e-10	719197
6.99021	2	1	1	3.4131e-10	719544
6.99121	2	1	1	3.41474e-10	719891
6.99221	2	1	1	3.41639e-10	720238
6.99321	2	1	1	3.41803e-10	720584
6.99421	2	1	1	3.41967e-10	720930
6.99521	2	1	1	3.42132e-10	721277
6.99621	2	1	1	3.42296e-10	721623
6.99721	2	1	1	3.4246e-10	721969
6.99821	2	1	1	3.42624e-10	722314
6.99921	2	1	1	3.42788e-10	722660
7.00021	2	1	1	3.42951e-10	723005
7.00121	2	1	1	3.43115e-10	723350
7.00221	2	1	1	3.43279e-10	723695
7.00321	2	1	1	3.43442e-10	724040
7.00421	2	1	1	3.43606e-10	724385
7.00521	2	1	1	3.43769e-10	724729
7.00621	2	1	1	3.43933e-10	725074
7.00721	2	1	1	3.44096e-10	725418
7.00821	2	1	1	3.44259e-10	725762
7.00921	2	1	1	3.44422e-10	726106
7.01021	2	1	1	3.44585e-10	726449
7.01121	2	1	1	3.44748e-10	726793
7.01221	2	1	1	3.44911e-10	727136
7.01321	2	1	1	3.45074e-10	727479
7.01421	2	1	1	3.45236e-10	727822
7.01521	2	1	1	3.45399e-10	728165
7.01621	2	1	1	3.45561e-10	728507
7.01721	2	1	1	3.45724e-10	728850
7.01821	2	1	1	3.45886e-10	729192
7.01921	2	1	1	3.46048e-10	729534
7.02021	2	1	1	3.4621e-10	729875
7.02121	2	1	1	3.46372e-10	730217
7.02221	2	1	1	3.46534e-10	730558
7.02321	2	1	1	3.46696e-10	730900
7.02421	2	1	1	3.46858e-10	731241
7.02521	2	1	1	3.4702e-10	731582
7.02621	2	1	1	3.47181e-10	731922
7.02721	2	1	1	3.47343e-10	732263
7.02821	2	1	1	3.47504e-10	732603
7.02921	2	1	1	3.47665e-10	732943
7.03021	2	1	1	3.47827e-10	733283
7.03121	2	1	1	3.47988e-10	733623
7.03221	2	1	1	3.48149e-10	733962
7.03321	2	1	1	3.4831e-10	734301
7.03421	2	1	1	3.48471e-10	734640
7.03521	2	1	1	3.48631e-10	734979
7.03621	2	1	1	3.48792e-10	735318
7.03721	2	1	1	3.48952e-10	735656
7.03821	2	1	1	3.49113e-10	735995
7.03921	2	1	1	3.49273e-10	736333
7.04021	2	1	1	3.49433e-10	736670
7.04121	2	1	1	3.49594e-10	737008
7.04221	2	1	1	3.49754e-10	737346
7.04321	2	1	1	3.49914e-10	737683
7.04421	2	1	1	3.50074e-10	738020
7.04521	2	1	1	3.50233e-10	738357
7.04621	2	1	1	3.50393e-10	738693
7.04721	2	1	1	3.50552e-10	739029
7.04821	2	1	1	3.50712e-10	739366
7.04921	2	1	1	3.50871e-10	739702
7.05021	2	1	1	3.51031e-10	740037
7.05121	2	1	1	3.5119e-10	740373
7.05221	2	1	1	3.51349e-10	740708
7.05321	2	1	1	3.51508e-10	741043
7.05421	2	1	1	3.51666e-10	741378
7.05521	2	1	1	3.51825e-10	741713
7.05621	2	1	1	3.51984e-10	742047
7.05721	2	1	1	3.52142e-10	742381
7.05821	2	1	1	3.52301e-10	742715
7.05921	2	1	1	3.52459e-10	743049
7.06021	2	1	1	3.52617e-10	743382
7.06121	2	1	1	3.52775e-10	743716
7.06221	2	1	1	3.52933e-10	744049
7.06321	2	1	1	3.53091e-10	744381
7.06421	2	1	1	3.53249e-10	744714
7.06521	2	1	1	3.53406e-10	745046
7.06621	2	1	1	3.53564e-10	745378
7.06721	2	1	1	3.53721e-10	745710
7.06821	2	1	1	3.53879e-10	746042
7.06921	2	1	1	3.54036e-10	746373
7.07021	2	1	1	3.54193e-10	746704
7.07121	2	1	1	3.5435e-10	747035
7.07221	2	1	1	3.54507e-10	747366
7.07321	2	1	1	3.54664e-10	747696
7.07421	2	1	1	3.5482e-10	748027
7.07521	2	1	1	3.54977e-10	748357
7.07621	2	1	1	3.55133e-10	748686
7.07721	2	1	1	3.55289e-10	749016
7.07821	2	1	1	3.55446e-10	749345
7.07921	2	1	1	3.55602e-10	749674
7.08021	2	1	1	3.55758e-10	750003
7.08121	2	1	1	3.55913e-10	750331
7.08221	2	1	1	3.56069e-10	750659
7.08321	2	1	1	3.56225e-10	750987
7.08421	2	1	1	3.5638e-10	751315
7.08521	2	1	1	3.56535e-10	751643
7.08621	2	1	1	3.56691e-10	751970
7.08721	2	1	1	3.56846e-10	752297
7.08821	2	1	1	3.57001e-10	752624
7.08921	2	1	1	3.57156e-10	752950
7.09021	2	1	1	3.5731e-10	753276
7.09121	2	1	1	3.57465e-10	753602
7.09221	2	1	1	3.57619e-10	753928
7.09321	2	1	1	3.57774e-10	754253
7.09421	2	1	1	3.57928e-10	754578
7.09521	2	1	1	3.58082e-10	754903
7.09621	2	1	1	3.58236e-10	755228
7.09721	2	1	1	3.5839e-10	755552
7.09821	2	1	1	3.58544e-10	755876
7.09921	2	1	1	3.58697e-10	756200
7.10021	2	1	1	3.58851e-10	756524
7.10121	2	1	1	3.59004e-10	756847
7.10221	2	1	1	3.59157e-10	757170
7.10321	2	1	1	3.5931e-10	757493
7.10421	2	1	1	3.59463e-10	757815
7.10521	2	1	1	3.59616e-10	758137
7.10621	2	1	1	3.59769e-10	758459
7.10721	2	1	1	3.59921e-10	758781
7.10821	2	1	1	3.60074e-10	759102
7.10921	2	1	1	3.60226e-10	759424
7.11021	2	1	1	3.60378e-10	759744
7.11121	2	1	1	3.6053e-10	760065
7.11221	2	1	1	3.60682e-10	760385
7.11321	2	1	1	3.60834e-10	760705
7.11421	2	1	1	3.60986e-10	761025
7.11521	2	1	1	3.61137e-10	761344
7.11621	2	1	1	3.61289e-10	761663
7.11721	2	1	1	3.6144e-10	761982
7.11821	2	1	1	3.61591e-10	762301
7.11921	2	1	1	3.61742e-10	762619
7.12021	2	1	1	3.61893e-10	762937
7.12121	2	1	1	3.62043e-10	763255
7.12221	2	1	1	3.62194e-10	763572
7.12321	2	1	1	3.62344e-10	763889
7.12421	2	1	1	3.62495e-10	764206
7.12521	2	1	1	3.62645e-10	764522
7.12621	2	1	1	3.62795e-10	764839
7.12721	2	1	1	3.62945e-10	765154
7.12821	2	1	1	3.63094e-10	765470
7.12921	2	1	1	3.63244e-10	765785
7.13021	2	1	1	3.63393e-10	766100
7.13121	2	1	1	3.63543e-10	766415
7.13221	2	1	1	3.63692e-10	766730
