% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
6295	1	1	1	0	28	2196	0	1
6296	1	1	1	0	28	2196	0	1
6297	1	1	1	0	28	2196	0	1
6298	1	1	1	0	28	2196	0	1
6299	1	1	1	0	28	2196	0	1
6300	1	1	1	0	28	2196	0	1
6301	1	1	1	0	28	2196	0	1
6302	1	1	1	0	28	2196	0	1
6303	1	1	1	0	28	2196	0	1
6304	1	1	1	0	28	2196	0	1
6305	1	1	1	0	28	2196	0	1
6306	1	1	1	0	28	2196	0	1
6307	1	1	1	0	28	2196	0	1
6308	1	1	1	0	28	2196	0	1
6309	1	1	1	0	28	2196	0	1
6310	1	1	1	0	28	2196	0	1
6311	1	1	1	0	28	2196	0	1
6312	1	1	1	0	28	2196	0	1
6313	1	1	1	0	28	2196	0	1
6314	1	1	1	0	28	2196	0	1
6315	1	1	1	0	28	2196	0	1
6316	1	1	1	0	28	2196	0	1
6317	1	1	1	0	28	2196	0	1
6318	1	1	1	0	28	2196	0	1
6319	1	1	1	0	28	2196	0	1
6320	1	1	1	0	28	2196	0	1
6321	1	1	1	0	28	2196	0	1
6322	1	1	1	0	28	2196	0	1
6323	1	1	1	0	28	2196	0	1
6324	1	1	1	0	28	2196	0	1
6325	1	1	1	0	28	2196	0	1
6326	1	1	1	0	28	2196	0	1
6327	1	1	1	0	28	2196	0	1
6328	1	1	1	0	28	2196	0	1
6329	1	1	1	0	28	2196	0	1
6330	1	1	1	0	28	2196	0	1
6331	1	1	1	0	28	2196	0	1
6332	1	1	1	0	28	2196	0	1
6333	1	1	1	0	28	2196	0	1
6334	1	1	1	0	28	2196	0	1
6335	1	1	1	0	28	2196	0	1
6336	1	1	1	0	28	2196	0	1
6337	1	1	1	0	28	2196	0	1
6338	1	1	1	0	28	2196	0	1
6339	1	1	1	0	28	2196	0	1
6340	1	1	1	0	28	2196	0	1
6341	1	1	1	0	28	2196	0	1
6342	1	1	1	0	28	2196	0	1
6343	1	1	1	0	28	2196	0	1
6344	1	1	1	0	28	2196	0	1
6345	1	1	1	0	28	2196	0	1
6346	1	1	1	0	28	2196	0	1
6347	1	1	1	0	28	2196	0	1
6348	1	1	1	0	28	2196	0	1
6349	1	1	1	0	28	2196	0	1
6350	1	1	1	0	28	2196	0	1
6351	1	1	1	0	28	2196	0	1
6352	1	1	1	0	28	2196	0	1
6353	1	1	1	0	28	2196	0	1
6354	1	1	1	0	28	2196	0	1
6355	1	1	1	0	28	2196	0	1
6356	1	1	1	0	28	2196	0	1
6357	1	1	1	0	28	2196	0	1
6358	1	1	1	0	28	2196	0	1
6359	1	1	1	0	28	2196	0	1
6360	1	1	1	0	28	2196	0	1
6361	1	1	1	0	28	2196	0	1
6362	1	1	1	0	28	2196	0	1
6363	1	1	1	0	28	2196	0	1
6364	1	1	1	0	28	2196	0	1
6365	1	1	1	0	28	2196	0	1
6366	1	1	1	0	28	2196	0	1
6367	1	1	1	0	28	2196	0	1
6368	1	1	1	0	28	2196	0	1
6369	1	1	1	0	28	2196	0	1
6370	1	1	1	0	28	2196	0	1
6371	1	1	1	0	28	2196	0	1
6372	1	1	1	0	28	2196	0	1
6373	1	1	1	0	28	2196	0	1
6374	1	1	1	0	28	2196	0	1
6375	1	1	1	0	28	2196	0	1
6376	1	1	1	0	28	2196	0	1
6377	1	1	1	0	28	2196	0	1
6378	1	1	1	0	28	2196	0	1
6379	1	1	1	0	28	2196	0	1
6380	1	1	1	0	28	2196	0	1
6381	1	1	1	0	28	2196	0	1
6382	1	1	1	0	28	2196	0	1
6383	1	1	1	0	28	2196	0	1
6384	1	1	1	0	28	2196	0	1
6385	1	1	1	0	28	2196	0	1
6386	1	1	1	0	28	2196	0	1
6387	1	1	1	0	28	2196	0	1
6388	1	1	1	0	28	2196	0	1
6389	1	1	1	0	28	2196	0	1
6390	1	1	1	0	28	2196	0	1
6391	1	1	1	0	28	2196	0	1
6392	1	1	1	0	28	2196	0	1
6393	1	1	1	0	28	2196	0	1
6394	1	1	1	0	28	2196	0	1
6395	1	1	1	0	28	2196	0	1
6396	1	1	1	0	28	2196	0	1
6397	1	1	1	0	28	2196	0	1
6398	1	1	1	0	28	2196	0	1
6399	1	1	1	0	28	2196	0	1
6400	1	1	1	0	28	2196	0	1
6401	1	1	1	0	28	2196	0	1
6402	1	1	1	0	28	2196	0	1
6403	1	1	1	0	28	2196	0	1
6404	1	1	1	0	28	2196	0	1
6405	1	1	1	0	28	2196	0	1
6406	1	1	1	0	28	2196	0	1
6407	1	1	1	0	28	2196	0	1
6408	1	1	1	0	28	2196	0	1
6409	1	1	1	0	28	2196	0	1
6410	1	1	1	0	28	2196	0	1
6411	1	1	1	0	28	2196	0	1
6412	1	1	1	0	28	2196	0	1
6413	1	1	1	0	28	2196	0	1
6414	1	1	1	0	28	2196	0	1
6416	1	1	1	0	28	2196	0	1
6417	1	1	1	0	28	2196	0	1
6418	1	1	1	0	28	2196	0	1
6419	1	1	1	0	28	2196	0	1
6420	1	1	1	0	28	2196	0	1
6421	1	1	1	0	28	2196	0	1
6422	1	1	1	0	28	2196	0	1
6423	1	1	1	0	28	2196	0	1
6424	1	1	1	0	28	2196	0	1
6425	1	1	1	0	28	2196	0	1
6426	1	1	1	0	28	2196	0	1
6427	1	1	1	0	28	2196	0	1
6428	1	1	1	0	28	2196	0	1
6429	1	1	1	0	28	2196	0	1
6430	1	1	1	0	28	2196	0	1
6431	1	1	1	0	28	2196	0	1
6432	1	1	1	0	28	2196	0	1
6433	1	1	1	0	28	2196	0	1
6434	1	1	1	0	28	2196	0	1
6435	1	1	1	0	28	2196	0	1
6436	1	1	1	0	28	2196	0	1
6437	1	1	1	0	28	2196	0	1
6438	1	1	1	0	28	2196	0	1
6439	1	1	1	0	28	2196	0	1
6440	1	1	1	0	28	2196	0	1
6441	1	1	1	0	28	2196	0	1
6442	1	1	1	0	28	2196	0	1
6443	1	1	1	0	28	2196	0	1
6444	1	1	1	0	28	2196	0	1
6445	1	1	1	0	28	2196	0	1
6446	1	1	1	0	28	2196	0	1
6447	1	1	1	0	28	2196	0	1
6448	1	1	1	0	28	2196	0	1
6449	1	1	1	0	28	2196	0	1
6450	1	1	1	0	28	2196	0	1
6451	1	1	1	0	28	2196	0	1
6452	1	1	1	0	28	2196	0	1
6453	1	1	1	0	28	2196	0	1
6454	1	1	1	0	28	2196	0	1
6455	1	1	1	0	28	2196	0	1
6456	1	1	1	0	28	2196	0	1
6457	1	1	1	0	28	2196	0	1
6458	1	1	1	0	28	2196	0	1
6459	1	1	1	0	28	2196	0	1
6460	1	1	1	0	28	2196	0	1
6461	1	1	1	0	28	2196	0	1
6462	1	1	1	0	28	2196	0	1
6463	1	1	1	0	28	2196	0	1
6464	1	1	1	0	28	2196	0	1
6465	1	1	1	0	28	2196	0	1
6466	1	1	1	0	28	2196	0	1
6467	1	1	1	0	28	2196	0	1
6468	1	1	1	0	28	2196	0	1
6469	1	1	1	0	28	2196	0	1
6470	1	1	1	0	28	2196	0	1
6471	1	1	1	0	28	2196	0	1
6472	1	1	1	0	28	2196	0	1
6473	1	1	1	0	28	2196	0	1
6474	1	1	1	0	28	2196	0	1
6475	1	1	1	0	28	2196	0	1
6476	1	1	1	0	28	2196	0	1
6477	1	1	1	0	28	2196	0	1
6478	1	1	1	0	28	2196	0	1
6479	1	1	1	0	28	2196	0	1
6480	1	1	1	0	28	2196	0	1
6481	1	1	1	0	28	2196	0	1
6482	1	1	1	0	28	2196	0	1
6483	1	1	1	0	28	2196	0	1
6484	1	1	1	0	28	2196	0	1
6485	1	1	1	0	28	2196	0	1
6486	1	1	1	0	28	2196	0	1
6487	1	1	1	0	28	2196	0	1
6488	1	1	1	0	28	2196	0	1
6489	1	1	1	0	28	2196	0	1
6490	1	1	1	0	28	2196	0	1
6491	1	1	1	0	28	2196	0	1
6492	1	1	1	0	28	2196	0	1
6493	1	1	1	0	28	2196	0	1
6494	1	1	1	0	28	2196	0	1
6495	1	1	1	0	28	2196	0	1
6496	1	1	1	0	28	2196	0	1
6497	1	1	1	0	28	2196	0	1
6498	1	1	1	0	28	2196	0	1
6499	1	1	1	0	28	2196	0	1
6500	1	1	1	0	28	2196	0	1
6501	1	1	1	0	28	2196	0	1
6502	1	1	1	0	28	2196	0	1
6503	1	1	1	0	28	2196	0	1
6504	1	1	1	0	28	2196	0	1
6505	1	1	1	0	28	2196	0	1
6506	1	1	1	0	28	2196	0	1
6507	1	1	1	0	28	2196	0	1
6508	1	1	1	0	28	2196	0	1
6509	1	1	1	0	28	2196	0	1
6510	1	1	1	0	28	2196	0	1
6511	1	1	1	0	28	2196	0	1
6512	1	1	1	0	28	2196	0	1
6513	1	1	1	0	28	2196	0	1
6514	1	1	1	0	28	2196	0	1
6515	1	1	1	0	28	2196	0	1
6516	1	1	1	0	28	2196	0	1
6517	1	1	1	0	28	2196	0	1
6518	1	1	1	0	28	2196	0	1
6519	1	1	1	0	28	2196	0	1
6520	1	1	1	0	28	2196	0	1
6521	1	1	1	0	28	2196	0	1
6522	1	1	1	0	28	2196	0	1
6523	1	1	1	0	28	2196	0	1
6524	2	1	1	0	0	81	0	1
6525	2	1	1	0	0	81	0	1
6526	2	1	1	0	0	81	0	1
6527	2	1	1	0	0	81	0	1
6528	2	1	1	0	28	2196	0	1
6529	2	1	1	0	28	2196	0	1
6530	2	1	1	0	28	2196	0	1
6531	2	1	1	0	28	2196	0	1
6532	2	1	1	0	28	2196	0	1
6533	2	1	1	0	28	2196	0	1
6534	2	1	1	0	28	2196	0	1
6535	2	1	1	0	28	2196	0	1
6536	2	1	1	0	28	2196	0	1
6537	2	1	1	0	28	2196	0	1
6538	2	1	1	0	28	2196	0	1
6539	2	1	1	0	28	2196	0	1
6540	2	1	1	0	28	2196	0	1
6541	2	1	1	0	28	2196	0	1
6542	2	1	1	0	28	2196	0	1
6543	2	1	1	0	28	2196	0	1
6544	2	1	1	0	28	2196	0	1
6545	2	1	1	0	28	2196	0	1
6546	2	1	1	0	28	2196	0	1
6547	2	1	1	0	28	2196	0	1
6548	2	1	1	0	28	2196	0	1
6549	2	1	1	0	28	2196	0	1
6550	2	1	1	0	28	2196	0	1
6551	2	1	1	0	28	2196	0	1
6552	2	1	1	0	28	2196	0	1
6553	2	1	1	0	28	2196	0	1
6554	2	1	1	0	28	2196	0	1
6555	2	1	1	0	28	2196	0	1
6556	2	1	1	0	28	2196	0	1
6557	2	1	1	0	28	2196	0	1
6558	2	1	1	0	28	2196	0	1
6559	2	1	1	0	28	2196	0	1
6560	2	1	1	0	28	2196	0	1
6561	2	1	1	0	28	2196	0	1
6562	2	1	1	0	28	2196	0	1
6563	2	1	1	0	28	2196	0	1
6564	2	1	1	0	28	2196	0	1
6565	2	1	1	0	28	2196	0	1
6566	2	1	1	0	28	2196	0	1
6567	2	1	1	0	28	2196	0	1
6568	2	1	1	0	28	2196	0	1
6569	2	1	1	0	28	2196	0	1
6570	2	1	1	0	28	2196	0	1
6571	2	1	1	0	28	2196	0	1
6572	2	1	1	0	28	2196	0	1
6573	2	1	1	0	28	2196	0	1
6574	2	1	1	0	28	2196	0	1
6575	2	1	1	0	28	2196	0	1
6576	2	1	1	0	28	2196	0	1
6577	2	1	1	0	28	2196	0	1
6578	2	1	1	0	28	2196	0	1
6579	2	1	1	0	28	2196	0	1
6580	2	1	1	0	28	2196	0	1
6581	2	1	1	0	28	2196	0	1
6582	2	1	1	0	28	2196	0	1
6583	2	1	1	0	28	2196	0	1
6584	2	1	1	0	28	2196	0	1
6585	2	1	1	0	28	2196	0	1
6586	2	1	1	0	28	2196	0	1
6587	2	1	1	0	28	2196	0	1
6588	2	1	1	0	28	2196	0	1
6589	2	1	1	0	28	2196	0	1
6590	2	1	1	0	28	2196	0	1
6591	2	1	1	0	28	2196	0	1
6592	2	1	1	0	28	2196	0	1
6593	2	1	1	0	28	2196	0	1
6594	2	1	1	0	28	2196	0	1
6595	2	1	1	0	28	2196	0	1
6596	2	1	1	0	28	2196	0	1
6597	2	1	1	0	28	2196	0	1
6598	2	1	1	0	28	2196	0	1
6599	2	1	1	0	28	2196	0	1
6600	2	1	1	0	28	2196	0	1
6601	2	1	1	0	28	2196	0	1
6602	2	1	1	0	28	2196	0	1
6603	2	1	1	0	28	2196	0	1
6604	2	1	1	0	28	2196	0	1
6605	2	1	1	0	28	2196	0	1
6606	2	1	1	0	28	2196	0	1
6607	2	1	1	0	28	2196	0	1
6608	2	1	1	0	28	2196	0	1
6609	2	1	1	0	28	2196	0	1
6610	2	1	1	0	28	2196	0	1
6611	2	1	1	0	28	2196	0	1
6612	2	1	1	0	28	2196	0	1
6613	2	1	1	0	28	2196	0	1
6614	2	1	1	0	28	2196	0	1
6615	2	1	1	0	28	2196	0	1
6616	2	1	1	0	28	2196	0	1
6617	2	1	1	0	28	2196	0	1
6618	2	1	1	0	28	2196	0	1
6619	2	1	1	0	28	2196	0	1
6620	2	1	1	0	28	2196	0	1
6621	2	1	1	0	28	2196	0	1
6622	2	1	1	0	28	2196	0	1
6623	2	1	1	0	28	2196	0	1
6624	2	1	1	0	28	2196	0	1
6625	2	1	1	0	28	2196	0	1
6626	2	1	1	0	28	2196	0	1
6627	2	1	1	0	28	2196	0	1
6628	2	1	1	0	28	2196	0	1
6629	2	1	1	0	28	2196	0	1
6630	2	1	1	0	28	2196	0	1
6631	2	1	1	0	28	2196	0	1
6632	2	1	1	0	28	2196	0	1
6633	2	1	1	0	28	2196	0	1
6634	2	1	1	0	28	2196	0	1
6635	2	1	1	0	28	2196	0	1
6636	2	1	1	0	28	2196	0	1
6637	2	1	1	0	28	2196	0	1
6638	2	1	1	0	28	2196	0	1
6639	2	1	1	0	28	2196	0	1
6640	2	1	1	0	28	2196	0	1
6641	2	1	1	0	28	2196	0	1
6642	2	1	1	0	28	2196	0	1
6643	2	1	1	0	28	2196	0	1
6644	2	1	1	0	28	2196	0	1
6645	2	1	1	0	28	2196	0	1
6646	2	1	1	0	28	2196	0	1
6647	2	1	1	0	28	2196	0	1
6648	2	1	1	0	28	2196	0	1
6649	2	1	1	0	28	2196	0	1
6650	2	1	1	0	28	2196	0	1
6651	2	1	1	0	28	2196	0	1
6652	2	1	1	0	28	2196	0	1
6653	2	1	1	0	28	2196	0	1
6654	2	1	1	0	28	2196	0	1
6655	2	1	1	0	28	2196	0	1
6656	2	1	1	0	28	2196	0	1
6657	2	1	1	0	28	2196	0	1
6658	2	1	1	0	28	2196	0	1
6659	2	1	1	0	28	2196	0	1
6660	2	1	1	0	28	2196	0	1
6661	2	1	1	0	28	2196	0	1
6662	2	1	1	0	28	2196	0	1
6663	2	1	1	0	28	2196	0	1
6664	2	1	1	0	28	2196	0	1
6665	2	1	1	0	28	2196	0	1
6666	2	1	1	0	28	2196	0	1
6667	2	1	1	0	28	2196	0	1
6668	2	1	1	0	28	2196	0	1
6669	2	1	1	0	28	2196	0	1
6670	2	1	1	0	28	2196	0	1
6671	2	1	1	0	28	2196	0	1
6672	2	1	1	0	28	2196	0	1
6673	2	1	1	0	28	2196	0	1
6674	2	1	1	0	28	2196	0	1
6675	2	1	1	0	28	2196	0	1
6676	2	1	1	0	28	2196	0	1
6677	2	1	1	0	28	2196	0	1
6678	2	1	1	0	28	2196	0	1
6679	2	1	1	0	28	2196	0	1
6680	2	1	1	0	28	2196	0	1
6681	2	1	1	0	28	2196	0	1
6682	2	1	1	0	28	2196	0	1
6683	2	1	1	0	28	2196	0	1
6684	2	1	1	0	28	2196	0	1
6685	2	1	1	0	28	2196	0	1
6686	2	1	1	0	28	2196	0	1
6687	2	1	1	0	28	2196	0	1
6688	2	1	1	0	28	2196	0	1
6689	2	1	1	0	28	2196	0	1
6690	2	1	1	0	28	2196	0	1
6691	2	1	1	0	28	2196	0	1
6692	2	1	1	0	28	2196	0	1
6693	2	1	1	0	28	2196	0	1
6694	2	1	1	0	28	2196	0	1
6695	2	1	1	0	28	2196	0	1
6696	2	1	1	0	28	2196	0	1
6697	2	1	1	0	28	2196	0	1
6698	2	1	1	0	28	2196	0	1
6699	2	1	1	0	28	2196	0	1
6700	2	1	1	0	28	2196	0	1
6701	2	1	1	0	28	2196	0	1
6702	2	1	1	0	28	2196	0	1
6703	2	1	1	0	28	2196	0	1
6704	2	1	1	0	28	2196	0	1
6705	2	1	1	0	28	2196	0	1
6706	2	1	1	0	28	2196	0	1
6707	2	1	1	0	28	2196	0	1
6708	2	1	1	0	28	2196	0	1
6709	2	1	1	0	28	2196	0	1
6710	2	1	1	0	28	2196	0	1
6711	2	1	1	0	28	2196	0	1
6712	2	1	1	0	28	2196	0	1
6713	2	1	1	0	28	2196	0	1
6714	2	1	1	0	28	2196	0	1
6715	2	1	1	0	28	2196	0	1
6716	2	1	1	0	28	2196	0	1
6717	2	1	1	0	28	2196	0	1
6718	2	1	1	0	28	2196	0	1
6719	2	1	1	0	28	2196	0	1
6720	2	1	1	0	28	2196	0	1
6721	2	1	1	0	28	2196	0	1
6722	2	1	1	0	28	2196	0	1
6723	2	1	1	0	28	2196	0	1
6724	2	1	1	0	28	2196	0	1
6725	2	1	1	0	28	2196	0	1
6726	2	1	1	0	28	2196	0	1
6727	2	1	1	0	28	2196	0	1
6728	2	1	1	0	28	2196	0	1
6729	2	1	1	0	28	2196	0	1
6730	2	1	1	0	28	2196	0	1
6731	2	1	1	0	28	2196	0	1
6732	2	1	1	0	28	2196	0	1
6733	2	1	1	0	28	2196	0	1
6734	2	1	1	0	28	2196	0	1
6735	2	1	1	0	28	2196	0	1
6736	2	1	1	0	28	2196	0	1
6737	2	1	1	0	28	2196	0	1
6738	2	1	1	0	28	2196	0	1
6739	2	1	1	0	28	2196	0	1
6740	2	1	1	0	28	2196	0	1
6741	2	1	1	0	28	2196	0	1
6742	2	1	1	0	28	2196	0	1
6743	2	1	1	0	28	2196	0	1
6744	2	1	1	0	28	2196	0	1
6745	2	1	1	0	28	2196	0	1
6746	2	1	1	0	28	2196	0	1
6747	2	1	1	0	28	2196	0	1
6748	2	1	1	0	28	2196	0	1
6749	2	1	1	0	28	2196	0	1
6750	2	1	1	0	28	2196	0	1
6751	2	1	1	0	28	2196	0	1
6752	2	1	1	0	28	2196	0	1
6753	2	1	1	0	28	2196	0	1
6754	2	1	1	0	28	2196	0	1
6755	2	1	1	0	28	2196	0	1
6756	2	1	1	0	28	2196	0	1
6757	2	1	1	0	28	2196	0	1
6758	2	1	1	0	28	2196	0	1
6759	2	1	1	0	28	2196	0	1
6760	2	1	1	0	28	2196	0	1
6761	2	1	1	0	28	2196	0	1
6762	2	1	1	0	28	2196	0	1
6763	2	1	1	0	28	2196	0	1
6764	2	1	1	0	28	2196	0	1
6765	2	1	1	0	28	2196	0	1
6766	2	1	1	0	28	2196	0	1
6767	2	1	1	0	28	2196	0	1
6768	2	1	1	0	28	2196	0	1
6769	2	1	1	0	28	2196	0	1
6770	2	1	1	0	28	2196	0	1
6771	2	1	1	0	28	2196	0	1
6772	2	1	1	0	28	2196	0	1
6773	2	1	1	0	28	2196	0	1
6774	2	1	1	0	28	2196	0	1
6775	2	1	1	0	28	2196	0	1
6776	2	1	1	0	28	2196	0	1
6777	2	1	1	0	28	2196	0	1
6778	2	1	1	0	28	2196	0	1
6779	2	1	1	0	28	2196	0	1
6780	2	1	1	0	28	2196	0	1
6781	2	1	1	0	28	2196	0	1
6782	2	1	1	0	28	2196	0	1
6783	2	1	1	0	28	2196	0	1
6784	2	1	1	0	28	2196	0	1
6785	2	1	1	0	28	2196	0	1
6786	2	1	1	0	28	2196	0	1
6787	2	1	1	0	28	2196	0	1
6788	2	1	1	0	28	2196	0	1
6789	2	1	1	0	28	2196	0	1
6790	2	1	1	0	28	2196	0	1
6791	2	1	1	0	28	2196	0	1
6792	2	1	1	0	28	2196	0	1
6793	2	1	1	0	28	2196	0	1
6794	2	1	1	0	28	2196	0	1
6795	2	1	1	0	28	2196	0	1
6796	2	1	1	0	28	2196	0	1
6797	2	1	1	0	28	2196	0	1
6798	2	1	1	0	28	2196	0	1
6799	2	1	1	0	28	2196	0	1
6800	2	1	1	0	28	2196	0	1
6801	2	1	1	0	28	2196	0	1
6802	2	1	1	0	28	2196	0	1
6803	2	1	1	0	28	2196	0	1
6804	2	1	1	0	28	2196	0	1
6805	2	1	1	0	28	2196	0	1
6806	2	1	1	0	28	2196	0	1
6807	2	1	1	0	28	2196	0	1
6808	2	1	1	0	28	2196	0	1
6809	2	1	1	0	28	2196	0	1
6810	2	1	1	0	28	2196	0	1
6811	2	1	1	0	28	2196	0	1
6812	2	1	1	0	28	2196	0	1
6813	2	1	1	0	28	2196	0	1
6814	2	1	1	0	28	2196	0	1
6815	2	1	1	0	28	2196	0	1
6816	2	1	1	0	28	2196	0	1
6817	2	1	1	0	28	2196	0	1
6818	2	1	1	0	28	2196	0	1
6819	2	1	1	0	28	2196	0	1
6820	2	1	1	0	28	2196	0	1
6821	2	1	1	0	28	2196	0	1
6822	2	1	1	0	28	2196	0	1
6823	2	1	1	0	28	2196	0	1
6824	2	1	1	0	28	2196	0	1
6825	2	1	1	0	28	2196	0	1
6826	2	1	1	0	28	2196	0	1
6827	2	1	1	0	28	2196	0	1
6828	2	1	1	0	28	2196	0	1
6829	2	1	1	0	28	2196	0	1
6830	2	1	1	0	28	2196	0	1
6831	2	1	1	0	28	2196	0	1
6832	2	1	1	0	28	2196	0	1
6833	2	1	1	0	28	2196	0	1
6834	2	1	1	0	28	2196	0	1
6835	2	1	1	0	28	2196	0	1
6836	2	1	1	0	28	2196	0	1
6837	2	1	1	0	28	2196	0	1
6838	2	1	1	0	28	2196	0	1
6839	2	1	1	0	28	2196	0	1
6840	2	1	1	0	28	2196	0	1
6841	2	1	1	0	28	2196	0	1
6842	2	1	1	0	28	2196	0	1
6843	2	1	1	0	28	2196	0	1
6844	2	1	1	0	28	2196	0	1
6845	2	1	1	0	28	2196	0	1
6846	2	1	1	0	28	2196	0	1
6847	2	1	1	0	28	2196	0	1
6848	2	1	1	0	28	2196	0	1
6849	2	1	1	0	28	2196	0	1
6850	2	1	1	0	28	2196	0	1
6851	2	1	1	0	28	2196	0	1
6852	2	1	1	0	28	2196	0	1
6853	2	1	1	0	28	2196	0	1
6854	2	1	1	0	28	2196	0	1
6855	2	1	1	0	28	2196	0	1
6856	2	1	1	0	28	2196	0	1
6857	2	1	1	0	28	2196	0	1
6858	2	1	1	0	28	2196	0	1
6859	2	1	1	0	28	2196	0	1
6860	2	1	1	0	28	2196	0	1
6861	2	1	1	0	28	2196	0	1
6862	2	1	1	0	28	2196	0	1
6863	2	1	1	0	28	2196	0	1
6864	2	1	1	0	28	2196	0	1
6865	2	1	1	0	28	2196	0	1
6866	2	1	1	0	28	2196	0	1
6867	2	1	1	0	28	2196	0	1
6868	2	1	1	0	28	2196	0	1
6869	2	1	1	0	28	2196	0	1
6870	2	1	1	0	28	2196	0	1
6871	2	1	1	0	28	2196	0	1
6872	2	1	1	0	28	2196	0	1
6873	2	1	1	0	28	2196	0	1
6874	2	1	1	0	28	2196	0	1
6875	2	1	1	0	28	2196	0	1
6876	2	1	1	0	28	2196	0	1
6877	2	1	1	0	28	2196	0	1
6878	2	1	1	0	28	2196	0	1
6879	2	1	1	0	28	2196	0	1
6880	2	1	1	0	28	2196	0	1
6881	2	1	1	0	28	2196	0	1
6882	2	1	1	0	28	2196	0	1
6883	2	1	1	0	28	2196	0	1
6884	2	1	1	0	28	2196	0	1
6885	2	1	1	0	28	2196	0	1
6886	2	1	1	0	28	2196	0	1
6887	2	1	1	0	28	2196	0	1
6888	2	1	1	0	28	2196	0	1
6889	2	1	1	0	28	2196	0	1
6890	2	1	1	0	28	2196	0	1
6891	2	1	1	0	28	2196	0	1
6892	2	1	1	0	28	2196	0	1
6893	2	1	1	0	28	2196	0	1
6894	2	1	1	0	28	2196	0	1
6895	2	1	1	0	28	2196	0	1
6896	2	1	1	0	28	2196	0	1
6897	2	1	1	0	28	2196	0	1
6898	2	1	1	0	28	2196	0	1
6899	2	1	1	0	28	2196	0	1
6900	2	1	1	0	28	2196	0	1
6901	2	1	1	0	28	2196	0	1
6902	2	1	1	0	28	2196	0	1
6903	2	1	1	0	28	2196	0	1
6904	2	1	1	0	28	2196	0	1
6905	2	1	1	0	28	2196	0	1
6906	2	1	1	0	28	2196	0	1
6907	2	1	1	0	28	2196	0	1
6908	2	1	1	0	28	2196	0	1
6909	2	1	1	0	28	2196	0	1
6910	2	1	1	0	28	2196	0	1
6911	2	1	1	0	28	2196	0	1
6912	2	1	1	0	28	2196	0	1
6913	2	1	1	0	28	2196	0	1
6914	2	1	1	0	28	2196	0	1
6915	2	1	1	0	28	2196	0	1
6916	2	1	1	0	28	2196	0	1
6917	2	1	1	0	28	2196	0	1
6918	2	1	1	0	28	2196	0	1
6919	2	1	1	0	28	2196	0	1
6920	2	1	1	0	28	2196	0	1
6921	2	1	1	0	28	2196	0	1
6922	2	1	1	0	28	2196	0	1
6923	2	1	1	0	28	2196	0	1
6924	2	1	1	0	28	2196	0	1
6925	2	1	1	0	28	2196	0	1
6926	2	1	1	0	28	2196	0	1
6927	2	1	1	0	28	2196	0	1
6928	2	1	1	0	28	2196	0	1
6929	2	1	1	0	28	2196	0	1
6930	2	1	1	0	28	2196	0	1
6931	2	1	1	0	28	2196	0	1
6932	2	1	1	0	28	2196	0	1
6933	2	1	1	0	28	2196	0	1
6934	2	1	1	0	28	2196	0	1
6935	2	1	1	0	28	2196	0	1
6936	2	1	1	0	28	2196	0	1
6937	2	1	1	0	28	2196	0	1
6938	2	1	1	0	28	2196	0	1
6939	2	1	1	0	28	2196	0	1
6940	2	1	1	0	28	2196	0	1
6941	2	1	1	0	28	2196	0	1
6942	2	1	1	0	28	2196	0	1
6943	2	1	1	0	28	2196	0	1
6944	2	1	1	0	28	2196	0	1
6945	2	1	1	0	28	2196	0	1
6946	2	1	1	0	28	2196	0	1
6947	2	1	1	0	28	2196	0	1
6948	2	1	1	0	28	2196	0	1
6949	2	1	1	0	28	2196	0	1
6950	2	1	1	0	28	2196	0	1
6951	2	1	1	0	28	2196	0	1
6952	2	1	1	0	28	2196	0	1
6953	2	1	1	0	28	2196	0	1
6954	2	1	1	0	28	2196	0	1
6955	2	1	1	0	28	2196	0	1
6956	2	1	1	0	28	2196	0	1
6957	2	1	1	0	28	2196	0	1
6958	2	1	1	0	28	2196	0	1
6959	2	1	1	0	28	2196	0	1
6960	2	1	1	0	28	2196	0	1
6961	2	1	1	0	28	2196	0	1
6962	2	1	1	0	28	2196	0	1
6963	2	1	1	0	28	2196	0	1
6964	2	1	1	0	28	2196	0	1
6965	2	1	1	0	28	2196	0	1
6966	2	1	1	0	28	2196	0	1
6967	2	1	1	0	28	2196	0	1
6968	2	1	1	0	28	2196	0	1
6969	2	1	1	0	28	2196	0	1
6970	2	1	1	0	28	2196	0	1
6971	2	1	1	0	28	2196	0	1
6972	2	1	1	0	28	2196	0	1
6973	2	1	1	0	28	2196	0	1
6974	2	1	1	0	28	2196	0	1
6975	2	1	1	0	28	2196	0	1
6976	2	1	1	0	28	2196	0	1
6977	2	1	1	0	28	2196	0	1
6978	2	1	1	0	28	2196	0	1
6979	2	1	1	0	28	2196	0	1
6980	2	1	1	0	28	2196	0	1
6981	2	1	1	0	28	2196	0	1
6982	2	1	1	0	28	2196	0	1
6983	2	1	1	0	28	2196	0	1
6984	2	1	1	0	28	2196	0	1
6985	2	1	1	0	28	2196	0	1
6986	2	1	1	0	28	2196	0	1
6987	2	1	1	0	28	2196	0	1
6988	2	1	1	0	28	2196	0	1
6989	2	1	1	0	28	2196	0	1
6990	2	1	1	0	28	2196	0	1
6991	2	1	1	0	28	2196	0	1
6992	2	1	1	0	28	2196	0	1
6993	2	1	1	0	28	2196	0	1
